IdVenta,Fecha,Fecha_Entrega,IdCanal,IdCliente,IdSucursal,IdEmpleado,IdProducto,Precio,Cantidad
44041,2020-07-25,2020-08-01,2,1082,24,3816,42795,543.18,1
44042,2020-07-25,2020-07-27,2,317,27,3504,42837,430.32,3
44043,2020-07-25,2020-08-02,2,108,30,3429,43002,414,1
44044,2020-07-25,2020-07-31,3,1688,31,3043,42991,438,2
44045,2020-07-25,2020-08-03,2,426,31,3613,42880,560,1
44053,2020-07-27,2020-07-30,3,1271,1,1674,42768,1923.68,2
44054,2020-07-27,2020-07-30,2,1644,1,1056,42933,1154,3
44055,2020-07-27,2020-07-29,2,264,1,1675,42901,196,2
44056,2020-07-27,2020-08-01,2,1704,14,1531,42949,20150000,1
44057,2020-07-27,2020-08-03,2,494,2,1290,42773,8703.64,1
44058,2020-07-27,2020-07-29,2,696,3,1977,43005,421,30
44059,2020-07-27,2020-08-05,2,795,4,1556,43002,414,2
44060,2020-07-27,2020-07-29,2,2895,4,1510,42921,756,2
44061,2020-07-27,2020-08-04,2,969,5,1557,42879,560,1
44062,2020-07-27,2020-08-02,3,3385,5,1300,42767,3485.68,2
44063,2020-07-27,2020-08-05,2,507,6,1725,42850,279,1
44064,2020-07-27,2020-07-30,3,1648,16,1302,42962,2241,2
44065,2020-07-27,2020-07-30,2,2664,7,1975,42836,823.24,3
44066,2020-07-27,2020-07-29,2,1166,7,1299,42897,515,2
44067,2020-07-27,2020-08-01,2,2860,8,2024,42945,3210,1
44068,2020-07-27,2020-08-01,1,2022,9,2212,42845,823.24,2
44069,2020-07-27,2020-08-03,3,782,9,2486,42964,2824,1
44070,2020-07-27,2020-07-29,3,208,12,2589,42998,529,3
44071,2020-07-27,2020-08-05,3,2698,17,3607,42902,258,2
44072,2020-07-27,2020-08-04,3,555,18,3664,42775,3206.06,1
44073,2020-07-27,2020-08-02,2,494,19,3250,42865,199,2
44074,2020-07-27,2020-08-05,2,1879,19,3481,43037,1137,
44075,2020-07-27,2020-07-30,2,1099,21,3300,42866,199,2
44076,2020-07-27,2020-07-30,2,3263,21,3363,43023,643,3
44077,2020-07-27,2020-08-01,1,1740,23,3603,43038,1163,2
44078,2020-07-27,2020-08-03,2,810,23,3119,42874,,1
44079,2020-07-27,2020-07-29,2,2821,26,3975,42908,1478,3
44080,2020-07-27,2020-07-29,2,537,29,3877,42921,756,2
44081,2020-07-27,2020-08-04,2,2396,27,3588,42976,216,1
44082,2020-07-27,2020-08-02,3,782,29,3212,42767,3485.68,2
44083,2020-07-27,2020-08-05,1,1261,29,3836,42947,2974,1
44084,2020-07-28,2020-07-31,2,322,13,1516,42843,684.2,2
44085,2020-07-28,2020-07-30,1,1577,13,1658,42972,2741,2
44086,2020-07-28,2020-08-04,1,814,14,1814,42855,1130,1
44087,2020-07-28,2020-07-30,2,683,15,1906,42788,421.96,3
44088,2020-07-28,2020-08-06,2,2693,3,1792,42785,1597.42,2
44089,2020-07-28,2020-07-30,2,3386,3,1067,42995,364,2
44090,2020-07-28,2020-08-05,2,1617,4,1556,42953,3620,1
44091,2020-07-28,2020-08-03,2,2250,4,1574,42942,2749,2
44092,2020-07-28,2020-08-06,2,1197,5,1572,42924,625,1
44093,2020-07-28,2020-07-31,2,654,6,1962,43036,744,2
44094,2020-07-28,2020-07-30,1,404,16,1352,42882,498,2
44095,2020-07-28,2020-08-02,2,867,7,1054,42930,156,1
44096,2020-07-28,2020-08-02,2,513,8,1370,42923,753,2
44097,2020-07-28,2020-08-04,3,69,7,1080,43042,1121,1
44098,2020-07-28,2020-08-06,2,3284,11,2191,42984,258,2
44099,2020-07-28,2020-07-30,2,1792,17,3917,42996,518,2
44100,2020-07-28,2020-08-05,2,826,17,3607,42861,542,1
44101,2020-07-28,2020-08-03,2,191,17,3111,42850,279,2
44102,2020-07-28,2020-07-31,2,2946,19,3496,42948,2786,2
44103,2020-07-28,2020-07-30,3,2895,20,3800,42786,795.74,2
44104,2020-07-28,2020-08-02,2,1459,23,3504,42838,897.38,2
44105,2020-07-28,2020-08-06,1,174,26,3812,42996,518,2
44106,2020-07-28,2020-07-30,2,690,26,3886,42915,1765,2
44107,2020-07-28,2020-08-03,1,70,27,3929,42765,1938.42,2
44108,2020-07-28,2020-08-06,1,2518,27,3504,43038,1163,1
44109,2020-07-28,2020-07-31,2,889,31,3613,42838,897.38,3
44115,2020-07-29,2020-08-03,1,2999,13,1078,42831,369.6,1
44116,2020-07-29,2020-08-03,2,2257,1,1517,43014,502,2
44117,2020-07-29,2020-08-05,2,45,1,1977,42943,2190,1
44118,2020-07-29,2020-07-31,2,317,2,1960,42884,498,3
44119,2020-07-29,2020-07-31,2,2195,3,1167,42897,515,2
44120,2020-07-29,2020-08-06,1,108,3,1792,42754,1237.5,1
44121,2020-07-29,2020-08-04,2,1688,3,1976,43034,1004,2
44122,2020-07-29,2020-08-07,3,426,3,1067,42923,753,1
44123,2020-07-29,2020-08-01,2,1993,6,1725,42816,1254.88,3
44124,2020-07-29,2020-08-03,2,1446,16,1302,42928,123,2
44125,2020-07-29,2020-08-05,2,1530,7,1759,42857,542,1
44126,2020-07-29,2020-07-31,2,2865,10,2468,42790,762.96,3
44127,2020-07-29,2020-07-31,2,1420,11,2337,42811,2559.92,2
44128,2020-07-29,2020-08-06,2,2634,11,2191,42959,4141,1
44129,2020-07-29,2020-08-04,1,1082,12,2786,42948,2786,2
44130,2020-07-29,2020-08-07,2,1195,12,2427,42837,430.32,1
44131,2020-07-29,2020-08-01,2,785,18,3664,43042,1121,2
44132,2020-07-29,2020-08-01,1,468,19,3481,43009,563,3
44133,2020-07-29,2020-07-31,2,3386,19,3685,42884,498,2
44134,2020-07-29,2020-08-03,2,309,21,3300,43025,550,1
44135,2020-07-29,2020-08-03,2,92,21,3300,42832,818.84,2
44136,2020-07-29,2020-08-05,2,2700,21,3303,42737,1658,1
44137,2020-07-29,2020-08-07,2,1582,25,3950,42788,421.96,2
44138,2020-07-29,2020-07-31,2,40,25,3875,42998,529,2
44139,2020-07-29,2020-08-06,2,3389,25,3728,42863,398,1
44140,2020-07-29,2020-08-04,2,1532,26,3193,42852,152,20
44141,2020-07-29,2020-08-07,2,2848,26,3886,42834,818.84,1
44142,2020-07-29,2020-08-01,2,1408,29,3836,42917,1351.35,3
44143,2020-07-29,2020-07-31,2,1792,30,3773,42885,498,2
44146,2020-07-30,2020-08-04,2,1301,13,1516,43028,942,2
44147,2020-07-30,2020-08-02,2,1625,13,1330,42955,2366,
44148,2020-07-30,2020-08-07,2,540,13,1674,42798,1556.28,3
44149,2020-07-30,2020-08-02,1,106,13,1968,42845,823.24,1
44150,2020-07-30,2020-08-02,2,1209,1,1725,42797,4845.5,2
44151,2020-07-30,2020-08-06,1,846,14,1154,43024,508,2
44152,2020-07-30,2020-08-05,1,1181,14,1152,42919,654,2
44153,2020-07-30,2020-08-04,1,321,14,1931,42872,,3
44154,2020-07-30,2020-08-06,2,1424,2,1675,42978,112,2
44155,2020-07-30,2020-08-04,2,1257,2,1908,42950,2603,1
44156,2020-07-30,2020-08-03,2,3038,2,1908,43004,373,1
44157,2020-07-30,2020-08-06,2,1843,3,1292,43006,519,2
44158,2020-07-30,2020-08-09,2,2108,4,1333,42793,871.86,2
44159,2020-07-30,2020-08-02,3,645,4,1360,42800,1642.74,3
44160,2020-07-30,2020-07-31,3,2868,4,1293,42854,1115,2
44161,2020-07-30,2020-07-31,2,858,5,1557,42895,515,3
44162,2020-07-30,2020-08-04,2,1651,6,1967,42922,741,2
44163,2020-07-30,2020-08-02,2,943,6,1426,42849,1542,3
44164,2020-07-30,2020-08-02,2,2787,16,1673,42836,823.24,1
44165,2020-07-30,2020-08-02,1,1310,7,1759,42986,354,2
44166,2020-07-30,2020-08-06,2,2673,8,1370,43015,483,2
44167,2020-07-30,2020-08-05,2,1596,8,2024,42817,813.12,2
44168,2020-07-30,2020-08-06,2,57,9,2212,42879,56000,20
44169,2020-07-30,2020-08-04,2,3217,10,2762,42851,137,1
44170,2020-07-30,2020-08-03,2,2191,10,2120,42998,529,1
44171,2020-07-30,2020-08-01,2,564,10,2157,43043,1159,2
44172,2020-07-30,2020-08-06,1,861,11,2532,42903,269,2
44173,2020-07-30,2020-08-09,2,417,17,3728,42981,52,2
44174,2020-07-30,2020-08-02,2,2923,17,3111,42988,598,3
44175,2020-07-30,2020-07-31,2,337,18,3664,42787,1366.42,3
44176,2020-07-30,2020-08-02,2,3030,20,3141,43035,1159,3
44177,2020-07-30,2020-08-07,2,3398,20,3874,42979,113,
44178,2020-07-30,2020-08-02,2,2697,21,3303,42888,498,2
44179,2020-07-30,2020-08-04,2,3140,23,3346,42763,2118.38,3
44180,2020-07-30,2020-08-03,1,1342,24,3603,42909,1500,1
44181,2020-07-30,2020-08-01,1,1741,24,3047,42954,2554,2
44182,2020-07-30,2020-08-06,2,2380,25,3875,42814,369.82,2
44183,2020-07-30,2020-08-02,1,1766,26,3822,42843,684.2,3
44184,2020-07-30,2020-08-09,1,1668,26,3875,42888,49800,2
44185,2020-07-30,2020-08-03,2,1777,27,3796,42795,543.18,3
44186,2020-07-30,2020-07-31,2,420,27,3588,42984,258,3
44187,2020-07-30,2020-08-07,2,688,31,3205,42981,52,3
44188,2020-07-30,2020-08-02,2,897,31,3043,43020,562,1
44209,2020-07-31,2020-08-03,1,33,13,1968,42760,163724,2
44210,2020-07-31,2020-08-06,2,1717,1,1675,42885,498,2
44211,2020-07-31,2020-08-05,2,100,1,1968,42931,324,3
44212,2020-07-31,2020-08-07,1,694,14,1154,42944,3686,2
44213,2020-07-31,2020-08-05,2,2820,14,1530,43009,563,1
44214,2020-07-31,2020-08-04,2,1956,2,1675,42873,560,1
44215,2020-07-31,2020-08-02,1,1131,2,1079,42825,554.18,2
44216,2020-07-31,2020-08-07,2,386,15,1794,42770,3597.22,2
44217,2020-07-31,2020-08-03,2,1996,3,1792,42799,1536.04,3
44218,2020-07-31,2020-08-10,1,1029,3,1977,42852,152,2
44219,2020-07-31,2020-08-04,2,3310,3,1292,42864,199,3
44220,2020-07-31,2020-08-03,2,2628,3,1168,42855,1130,3
44221,2020-07-31,2020-08-01,2,1811,3,1815,42901,196,2
44222,2020-07-31,2020-08-01,1,196,4,1556,42942,2749,3
44223,2020-07-31,2020-08-05,2,620,5,1169,42969,3839,2
44224,2020-07-31,2020-08-03,2,2694,5,1758,42896,515,3
44225,2020-07-31,2020-08-06,2,1255,7,1299,42873,560,2
44226,2020-07-31,2020-08-05,2,2787,7,1075,42826,537.24,3
44227,2020-07-31,2020-08-07,1,313,8,1370,42932,15600,2
44228,2020-07-31,2020-08-05,3,1940,9,2768,42997,485,1
44229,2020-07-31,2020-08-04,2,1594,9,2212,42760,1637.24,1
44230,2020-07-31,2020-08-02,1,656,9,2075,42813,377.96,2
44231,2020-07-31,2020-08-07,1,950,10,2411,42956,2093,2
44232,2020-07-31,2020-08-03,2,658,11,2191,42985,1456,3
44233,2020-07-31,2020-08-10,2,361,12,2869,43030,1175,2
44234,2020-07-31,2020-08-04,2,331,12,2427,42852,152,3
44235,2020-07-31,2020-08-01,2,1118,17,3728,42892,515,2
44236,2020-07-31,2020-08-01,2,396,17,3607,42840,353.32,3
44237,2020-07-31,2020-08-05,2,2931,18,3859,42867,199,2
44238,2020-07-31,2020-08-03,2,80,19,3250,42877,560,1
44239,2020-07-31,2020-08-06,2,3181,22,3842,42763,2118.38,2
44240,2020-07-31,2020-08-07,2,2818,23,3504,42833,819.06,2
44241,2020-07-31,2020-08-05,2,803,23,3603,42898,515,1
44242,2020-07-31,2020-08-04,3,596,23,3603,42952,3978,1
44243,2020-07-31,2020-08-07,2,2870,24,3433,42861,542,2
44244,2020-07-31,2020-08-03,2,1413,25,3728,42890,515,3
44245,2020-07-31,2020-08-10,1,1063,26,3455,42935,2456,2
44246,2020-07-31,2020-08-04,1,857,26,3886,42850,279,3
44247,2020-07-31,2020-08-03,2,75,26,3714,43031,1191,3
44248,2020-07-31,2020-08-01,1,1593,26,3875,42786,795.74,2
44249,2020-07-31,2020-08-01,2,2609,26,3714,43025,550,3
44250,2020-07-31,2020-08-03,1,324,29,3836,42784,1748.78,3
44251,2020-07-31,2020-08-08,2,951,29,3022,42926,79,3
44272,2020-08-01,2020-08-07,2,336,13,1658,42929,321,2
44273,2020-08-01,2020-08-06,2,2688,13,1078,42975,215,3
44274,2020-08-01,2020-08-08,1,208,1,1517,42988,598,2
44275,2020-08-01,2020-08-06,1,3387,14,1154,42762,2106.06,1
44276,2020-08-01,2020-08-05,2,407,14,1531,42917,1351.35,1
44277,2020-08-01,2020-08-03,2,1507,14,1294,42869,199,2
44278,2020-08-01,2020-08-08,2,1644,2,1961,42822,816.86,2
44279,2020-08-01,2020-08-04,2,1201,15,1949,42851,137,3
44280,2020-08-01,2020-08-11,1,231,15,1724,42795,543.18,2
44281,2020-08-01,2020-08-02,2,2159,3,1977,42754,1237.5,2
44282,2020-08-01,2020-08-02,3,1627,3,1950,42993,507,3
44283,2020-08-01,2020-08-04,2,12,4,1333,42950,2603,3
44284,2020-08-01,2020-08-09,2,1986,4,1360,42894,515,3
44285,2020-08-01,2020-08-04,2,2286,4,1574,42933,1154,1
44286,2020-08-01,2020-08-04,2,2790,5,1572,42990,353,2
44287,2020-08-01,2020-08-07,1,2815,16,1352,42824,584.76,2
44288,2020-08-01,2020-08-08,2,2821,16,1302,42886,498,2
44289,2020-08-01,2020-08-06,3,1355,8,1370,42737,1658,1
44290,2020-08-01,2020-08-05,2,974,8,1370,42815,599.5,1
44291,2020-08-01,2020-08-03,3,1447,7,1529,42759,1800.48,2
44292,2020-08-01,2020-08-08,1,2664,9,2988,43003,442,2
44293,2020-08-01,2020-08-04,2,784,10,2157,43032,953,3
44294,2020-08-01,2020-08-11,2,1853,11,2097,42786,795.74,2
44295,2020-08-01,2020-08-05,2,770,11,2243,42899,199,3
44296,2020-08-01,2020-08-02,2,320,12,2869,42939,2915,2
44297,2020-08-01,2020-08-06,2,3405,17,3728,42917,1351.35,2
44298,2020-08-01,2020-08-04,1,807,18,3712,42937,2458,3
44299,2020-08-01,2020-08-09,2,450,17,3558,42780,4028.86,3
44300,2020-08-01,2020-08-04,2,729,17,3111,42827,512.38,1
44301,2020-08-01,2020-08-08,2,25,20,3800,43009,563,2
44302,2020-08-01,2020-08-06,2,80,21,3363,42860,587,3
44303,2020-08-01,2020-08-08,2,3348,21,3849,42873,560,2
44304,2020-08-01,2020-08-06,1,1864,23,3876,42938,2679,1
44305,2020-08-01,2020-08-05,1,1215,23,3876,42992,570,1
44306,2020-08-01,2020-08-08,2,3263,23,3537,42901,196,2
44307,2020-08-01,2020-08-04,1,1352,24,3047,42930,156,3
44308,2020-08-01,2020-08-11,2,2680,25,3478,42975,215,2
44309,2020-08-01,2020-08-04,2,698,25,3728,42784,1748.78,3
44310,2020-08-01,2020-08-02,2,3066,25,3728,42781,2098.8,3
44311,2020-08-01,2020-08-06,2,423,27,3562,42909,1500,2
44312,2020-08-01,2020-08-04,1,1467,27,3504,42836,823.24,
44313,2020-08-01,2020-08-09,2,1400,27,3929,42970,3001,3
44314,2020-08-01,2020-08-04,2,1495,26,3671,43009,563,1
44315,2020-08-01,2020-08-04,2,1819,29,3561,42969,3839,2
44316,2020-08-01,2020-08-08,2,1435,30,3734,42905,456,2
44317,2020-08-01,2020-08-07,3,687,31,3032,42876,560,2
44318,2020-08-01,2020-08-06,1,2760,31,3842,42874,560,3
44335,2020-08-03,2020-08-08,2,2175,1,1517,42800,1642.74,1
44336,2020-08-03,2020-08-07,1,1342,1,1517,42862,512,1
44337,2020-08-03,2020-08-05,2,1741,1,1674,42907,,2
44338,2020-08-03,2020-08-06,3,1766,2,1079,42791,258.28,3
44339,2020-08-03,2020-08-13,2,1668,2,1676,42844,1810.38,2
44340,2020-08-03,2020-08-07,1,1777,2,1960,43042,1121,3
44341,2020-08-03,2020-08-04,3,249,15,1359,42989,413,2
44342,2020-08-03,2020-08-04,2,1133,15,1558,43030,1175,3
44343,2020-08-03,2020-08-06,2,2145,3,1977,42987,456,3
44344,2020-08-03,2020-08-11,1,688,3,1168,42931,324,3
44345,2020-08-03,2020-08-06,2,897,3,1976,42970,3001,10
44346,2020-08-03,2020-08-10,2,519,6,1793,42869,199,2
44347,2020-08-03,2020-08-09,1,3301,6,1361,42861,542,2
44348,2020-08-03,2020-08-08,2,2285,6,1967,43000,374,3
44349,2020-08-03,2020-08-08,1,680,7,1054,42790,762.96,1
44350,2020-08-03,2020-08-07,2,27,16,1303,43042,1121,1
44351,2020-08-03,2020-08-05,2,2644,16,1334,42796,457.82,2
44352,2020-08-03,2020-08-06,2,51,9,2075,42781,2098.8,3
44353,2020-08-03,2020-08-07,1,438,10,2468,42943,2190,3
44354,2020-08-03,2020-08-06,1,871,10,2157,42934,1789,3
44355,2020-08-03,2020-08-04,2,1003,11,2580,42980,114,2
44356,2020-08-03,2020-08-04,3,2725,10,2157,42928,123,3
44357,2020-08-03,2020-08-06,2,1120,12,2589,42978,112,3
44358,2020-08-03,2020-08-11,2,1061,12,2614,42829,906.18,3
44359,2020-08-03,2020-08-06,3,1695,12,2786,42868,199,1
44360,2020-08-03,2020-08-06,2,966,17,3681,43018,437,2
44361,2020-08-03,2020-08-10,2,1523,19,3390,42756,638.66,20
44362,2020-08-03,2020-08-09,2,1353,19,3496,42849,1542,2
44363,2020-08-03,2020-08-08,2,708,20,3141,42895,515,3
44364,2020-08-03,2020-08-08,2,329,21,3339,42976,216,1
44365,2020-08-03,2020-08-05,2,3201,21,3300,42986,354,2
44366,2020-08-03,2020-08-13,2,3057,23,3346,42927,91,2
44367,2020-08-03,2020-08-07,2,1505,24,3743,42842,353.32,3
44368,2020-08-03,2020-08-06,1,1687,24,3047,42833,819.06,3
44369,2020-08-03,2020-08-04,1,301,25,3478,42879,560,2
44370,2020-08-03,2020-08-08,3,351,26,3118,42950,2603,2
44371,2020-08-03,2020-08-06,2,591,26,3975,42877,560,3
44372,2020-08-03,2020-08-11,2,1437,26,3193,43011,387,3
44373,2020-08-03,2020-08-06,2,1245,26,3193,42759,1800.48,1
44374,2020-08-03,2020-08-06,2,345,27,3796,43010,387,20
44375,2020-08-03,2020-08-10,2,1173,29,3875,42946,2173,2
44376,2020-08-03,2020-08-09,2,1863,29,3212,43031,1191,2
44377,2020-08-03,2020-08-08,2,1487,30,3864,42786,795.74,3
44378,2020-08-03,2020-08-10,2,1563,30,3734,42799,1536.04,2
44398,2020-08-04,2020-08-09,2,803,13,1674,42846,2846.58,1
44399,2020-08-04,2020-08-08,2,596,13,1674,42900,245,1
44400,2020-08-04,2020-08-11,3,2842,1,1725,42902,258,2
44401,2020-08-04,2020-08-07,2,1413,14,1294,42838,897.38,3
44402,2020-08-04,2020-08-14,2,1063,14,1428,42883,498,2
44403,2020-08-04,2020-08-08,1,857,14,1530,42790,762.96,3
44404,2020-08-04,2020-08-07,2,72,2,1368,42781,2098.8,3
44405,2020-08-04,2020-08-05,2,1593,2,1079,43025,550,2
44406,2020-08-04,2020-08-07,2,324,15,1311,43026,530,3
44407,2020-08-04,2020-08-12,2,940,15,1907,42970,3001,3
44408,2020-08-04,2020-08-07,2,2337,3,1976,42879,560,2
44409,2020-08-04,2020-08-11,2,1473,4,1293,42908,1478,2
44410,2020-08-04,2020-08-10,2,2173,5,1557,42993,507,2
44411,2020-08-04,2020-08-09,2,895,5,1169,43039,815,3
44412,2020-08-04,2020-08-11,2,2077,6,1793,42761,1384.46,2
44413,2020-08-04,2020-08-09,2,1363,6,1969,43024,508,1
44414,2020-08-04,2020-08-08,2,1559,6,1962,42787,1366.42,1
44415,2020-08-04,2020-08-06,3,2917,6,1967,42840,353.32,2
44416,2020-08-04,2020-08-11,2,1993,7,1696,42886,498,2
44417,2020-08-04,2020-08-07,2,1155,7,1299,43012,510,3
44418,2020-08-04,2020-08-14,2,2857,7,1080,42766,7011.62,2
44419,2020-08-04,2020-08-08,2,1266,8,2806,42972,2741,3
44420,2020-08-04,2020-08-05,2,3373,9,2212,42963,2355,3
44421,2020-08-04,2020-08-09,2,241,11,2784,42792,479.82,2
44422,2020-08-04,2020-08-07,1,789,11,2097,42917,1351.35,3
44423,2020-08-04,2020-08-12,1,1645,11,2063,42861,542,3
44424,2020-08-04,2020-08-07,3,1730,11,2467,42900,245,1
44425,2020-08-04,2020-08-07,2,511,12,2786,42759,1800.48,2
44426,2020-08-04,2020-08-11,2,111,17,3167,42788,421.96,2
44427,2020-08-04,2020-08-10,2,440,18,3664,42881,498,2
44428,2020-08-04,2020-08-09,3,1694,18,3859,42927,91,3
44429,2020-08-04,2020-08-11,2,1786,19,3685,42940,2162,2
44430,2020-08-04,2020-08-09,2,1072,19,3250,42912,1654,1
44431,2020-08-04,2020-08-08,2,2791,19,3250,42966,3415,1
44432,2020-08-04,2020-08-11,2,468,22,3071,42770,3597.22,2
44433,2020-08-04,2020-08-07,2,2929,23,3504,42997,485,3
44434,2020-08-04,2020-08-08,2,2711,23,3810,42868,199,3
44435,2020-08-04,2020-08-07,3,1718,23,3054,42859,610,3
44436,2020-08-04,2020-08-05,2,2658,24,3751,42905,456,2
44437,2020-08-04,2020-08-05,3,1783,24,3144,42946,2173,3
44438,2020-08-04,2020-08-09,2,1279,25,3950,42973,123,20
44439,2020-08-04,2020-08-07,2,1390,25,3599,42900,245,3
44440,2020-08-04,2020-08-12,2,2496,25,3916,43034,1004,3
44441,2020-08-04,2020-08-07,3,2854,25,3916,42782,3373.92,1
44442,2020-08-04,2020-08-07,2,1770,26,3032,42940,2162,2
44443,2020-08-04,2020-08-11,1,2539,27,3175,42969,3839,2
44444,2020-08-04,2020-08-10,2,321,27,3667,42763,2118.38,2
44445,2020-08-04,2020-08-09,1,1244,29,3578,42817,813.12,3
44446,2020-08-04,2020-08-11,2,984,29,3875,42830,486.42,2
44447,2020-08-04,2020-08-09,2,2874,30,3429,42895,515,1
44448,2020-08-04,2020-08-06,2,1568,30,3734,42998,529,2
44461,2020-08-05,2020-08-08,2,657,3,1292,42914,1489,1
44462,2020-08-05,2020-08-13,2,698,3,1292,42842,353.32,1
44463,2020-08-05,2020-08-11,2,2017,7,1354,42908,1478,2
44464,2020-08-05,2020-08-13,2,141,11,2532,42771,2554.2,1
44465,2020-08-05,2020-08-11,2,1726,22,3430,42845,823.24,2
44466,2020-08-05,2020-08-08,2,2427,25,3875,42776,1423.4,1
44467,2020-08-05,2020-08-13,3,2562,25,3599,42995,364,1
44468,2020-08-06,2020-08-09,2,1308,15,1794,42780,4028.86,1
44469,2020-08-06,2020-08-14,2,1687,15,1923,42999,547,
44470,2020-08-06,2020-08-12,3,499,16,1303,42774,6048.9,2
44471,2020-08-06,2020-08-09,2,634,10,2411,43004,373,1
44472,2020-08-06,2020-08-14,2,1241,10,2411,42932,156,1
44473,2020-08-06,2020-08-12,3,489,20,3082,42998,529,
44474,2020-08-06,2020-08-09,2,2960,24,3433,42937,2458,1
44475,2020-08-06,2020-08-14,2,3007,24,3433,42865,199,1
44476,2020-08-06,2020-08-12,2,817,31,3043,42931,,2
44483,2020-08-07,2020-08-15,2,1718,2,1961,42869,199,1
44484,2020-08-07,2020-08-13,2,686,5,1041,42842,353.32,2
44485,2020-08-07,2020-08-10,2,2653,9,2768,42874,560,1
44486,2020-08-07,2020-08-15,2,2868,9,2768,42794,305.36,1
44487,2020-08-07,2020-08-13,1,73,19,3250,42868,199,2
44490,2020-08-08,2020-08-14,2,1177,4,1574,43011,387,2
44491,2020-08-08,2020-08-16,3,1811,7,1369,42975,215,1
44492,2020-08-08,2020-08-14,2,1553,17,3111,42948,2786,2
44493,2020-08-08,2020-08-16,2,1118,23,3166,43005,421,1
44494,2020-08-08,2020-08-14,2,3017,27,3929,42885,498,2
44497,2020-08-10,2020-08-13,3,2960,1,1517,42891,515,1
44498,2020-08-10,2020-08-18,2,3007,1,1517,42819,860.42,1
44499,2020-08-10,2020-08-16,2,817,3,1168,42885,498,2
44500,2020-08-10,2020-08-13,1,2039,7,1054,42917,1351.35,1
44501,2020-08-10,2020-08-18,2,2160,7,1054,42845,823.24,1
44502,2020-08-10,2020-08-16,3,2900,12,2614,42818,1907.62,2
44503,2020-08-10,2020-08-13,2,909,22,3842,42943,2190,1
44504,2020-08-10,2020-08-18,2,320,22,3842,42871,560,1
44512,2020-08-11,2020-08-21,3,1922,1,1675,42861,542,1
44513,2020-08-11,2020-08-21,2,3354,16,1352,42760,1637.24,3
44514,2020-08-11,2020-08-21,2,177,21,3849,42895,515,3
44515,2020-08-11,2020-08-21,2,472,22,3842,42832,818.84,1
44516,2020-08-11,2020-08-21,1,2722,31,3842,42773,8703.64,3
44519,2020-08-12,2020-08-22,2,1073,13,1658,43026,530,1
44520,2020-08-12,2020-08-18,2,2730,14,1816,42940,2162,2
44521,2020-08-12,2020-08-22,1,2208,6,1962,43022,422,3
44522,2020-08-12,2020-08-22,1,1576,16,1352,42959,4141,1
44523,2020-08-12,2020-08-18,2,2066,7,1369,42966,3415,2
44524,2020-08-12,2020-08-22,1,649,19,3496,42955,2366,3
44525,2020-08-12,2020-08-18,3,529,23,3876,42903,269,2
44526,2020-08-12,2020-08-22,2,946,30,3773,42892,515,3
44527,2020-08-12,2020-08-22,2,2456,30,3734,42829,906.18,1
44534,2020-08-13,2020-08-23,1,639,5,1169,42896,515,3
44535,2020-08-13,2020-08-19,1,1123,16,1303,43034,1004,2
44536,2020-08-13,2020-08-23,2,1227,18,3859,42833,819.06,3
44537,2020-08-13,2020-08-23,1,36,29,3578,42766,7011.62,3
44541,2020-08-14,2020-08-24,2,713,4,1333,42774,6048.9,3
44542,2020-08-14,2020-08-24,1,247,4,1293,43002,414,1
44543,2020-08-14,2020-08-20,2,1499,6,1962,42916,1356,2
44544,2020-08-14,2020-08-24,1,455,17,3728,42998,529,3
44545,2020-08-14,2020-08-20,2,1439,19,3496,42853,727,2
44546,2020-08-14,2020-08-24,2,2704,26,3875,42935,2456,3
44548,2020-08-15,2020-08-25,1,946,3,1301,42850,279,3
44549,2020-08-15,2020-08-25,2,2455,3,1068,42880,560,1
44550,2020-08-15,2020-08-21,2,1728,5,1169,42786,795.74,2
44551,2020-08-15,2020-08-21,3,34,18,3664,43018,437,2
44552,2020-08-15,2020-08-25,2,1755,26,3230,42851,137,1
44553,2020-08-15,2020-08-21,2,3163,27,3667,42955,2366,2
44555,2020-08-17,2020-08-24,1,2789,1,1284,42793,871.86,3
44556,2020-08-17,2020-08-21,3,764,14,1931,42843,684.2,2
44557,2020-08-17,2020-08-24,3,2102,7,1055,42832,818.84,3
44558,2020-08-17,2020-08-21,3,2901,8,1677,42773,8703.64,2
44559,2020-08-17,2020-08-24,2,1819,21,3339,42762,2106.06,3
44562,2020-08-18,2020-08-25,3,445,13,1968,42969,3839,3
44563,2020-08-18,2020-08-22,3,2411,1,1968,43011,387,2
44564,2020-08-18,2020-08-25,2,966,6,1969,42907,456,3
44565,2020-08-18,2020-08-22,2,3406,7,1075,42949,2015,2
44566,2020-08-18,2020-08-25,2,345,20,3874,42938,2679,3
44567,2020-08-18,2020-08-22,2,1265,22,3979,42980,114,
44568,2020-08-18,2020-08-25,1,623,30,3429,42876,560,3
44569,2020-08-19,2020-08-26,2,511,5,1557,42784,1748.78,3
44570,2020-08-19,2020-08-23,3,2234,7,1975,42927,91,2
44571,2020-08-19,2020-08-26,3,1770,18,3481,43013,,3
44572,2020-08-19,2020-08-23,2,988,21,3099,42865,199,2
44573,2020-08-19,2020-08-26,2,2638,27,3588,42951,3043,3
44576,2020-08-20,2020-08-27,2,1653,4,1556,42960,4125,3
44577,2020-08-20,2020-08-24,2,1797,6,1509,42812,376.64,
44578,2020-08-20,2020-08-24,2,1416,20,3663,43036,744,
